======== PARAMETER AKTIF ========
[SKENARIO 2 - OPEN LOOP PRESISI]
Setpoint   : 20.0g
Sudut      : 20deg (tetap, open loop presisi)
EARLY_STOP : SP - 0.40g
STOP saat  : 19.60g
TIMEOUT    : 120s (diperpanjang)
Mode       : Tidak ada kontrol — servo minimum dari awal
=================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Manual Presisi
TrialNo: 8
Setpoint_g: 20.00
EarlyStop_g: 0.40
StopTarget_g: 19.60
Servo_deg: 20
DataFormat: DATA,ms,mass_g,error_g,error_pct,mode,servo_deg,zone
DATA,34825,17.47,2.53,12.7%,OPEN_SLOW,20,Z3
DATA,35083,17.50,2.50,12.5%,OPEN_SLOW,20,Z3
DATA,35341,17.46,2.54,12.7%,OPEN_SLOW,20,Z3
DATA,35600,17.46,2.54,12.7%,OPEN_SLOW,20,Z3
DATA,35858,17.45,2.55,12.8%,OPEN_SLOW,20,Z3
DATA,36116,17.45,2.55,12.8%,OPEN_SLOW,20,Z3
DATA,36374,17.46,2.54,12.7%,OPEN_SLOW,20,Z3
DATA,36633,17.47,2.53,12.7%,OPEN_SLOW,20,Z3
DATA,36891,17.44,2.56,12.8%,OPEN_SLOW,20,Z3
DATA,37149,17.45,2.55,12.7%,OPEN_SLOW,20,Z3
DATA,37408,17.48,2.52,12.6%,OPEN_SLOW,20,Z3
DATA,37666,17.46,2.54,12.7%,OPEN_SLOW,20,Z3
DATA,37924,17.47,2.53,12.6%,OPEN_SLOW,20,Z3
DATA,38182,17.46,2.54,12.7%,OPEN_SLOW,20,Z3
DATA,38441,17.48,2.52,12.6%,OPEN_SLOW,20,Z3
DATA,38699,17.47,2.53,12.6%,OPEN_SLOW,20,Z3
DATA,38957,17.47,2.53,12.6%,OPEN_SLOW,20,Z3
DATA,39215,17.46,2.54,12.7%,OPEN_SLOW,20,Z3
DATA,39474,17.45,2.55,12.7%,OPEN_SLOW,20,Z3
DATA,39732,17.44,2.56,12.8%,OPEN_SLOW,20,Z3
DATA,39990,17.43,2.57,12.9%,OPEN_SLOW,20,Z3
DATA,40248,17.42,2.58,12.9%,OPEN_SLOW,20,Z3
DATA,40507,17.45,2.55,12.7%,OPEN_SLOW,20,Z3
DATA,40765,17.44,2.56,12.8%,OPEN_SLOW,20,Z3
DATA,41023,17.47,2.53,12.6%,OPEN_SLOW,20,Z3
DATA,41281,17.46,2.54,12.7%,OPEN_SLOW,20,Z3
DATA,41540,17.42,2.58,12.9%,OPEN_SLOW,20,Z3
DATA,41798,17.45,2.55,12.8%,OPEN_SLOW,20,Z3
DATA,42056,17.45,2.55,12.8%,OPEN_SLOW,20,Z3
DATA,42314,17.47,2.53,12.6%,OPEN_SLOW,20,Z3
DATA,42573,17.44,2.56,12.8%,OPEN_SLOW,20,Z3
DATA,42831,17.44,2.56,12.8%,OPEN_SLOW,20,Z3
DATA,43089,17.45,2.55,12.7%,OPEN_SLOW,20,Z3
DATA,43348,17.47,2.53,12.7%,OPEN_SLOW,20,Z3
DATA,43606,17.39,2.61,13.0%,OPEN_SLOW,20,Z3
DATA,43864,17.25,2.75,13.8%,OPEN_SLOW,20,Z3
DATA,44122,17.55,2.45,12.3%,OPEN_SLOW,20,Z3
DATA,44381,17.59,2.41,12.0%,OPEN_SLOW,20,Z3
DATA,44639,17.69,2.31,11.6%,OPEN_SLOW,20,Z3
DATA,44897,17.64,2.36,11.8%,OPEN_SLOW,20,Z3
DATA,45155,17.52,2.48,12.4%,OPEN_SLOW,20,Z3
DATA,45414,17.65,2.35,11.7%,OPEN_SLOW,20,Z3
DATA,45672,17.66,2.34,11.7%,OPEN_SLOW,20,Z3
DATA,45930,17.57,2.43,12.2%,OPEN_SLOW,20,Z3
DATA,46188,17.71,2.29,11.4%,OPEN_SLOW,20,Z3
DATA,46447,17.56,2.44,12.2%,OPEN_SLOW,20,Z3
DATA,46705,17.50,2.50,12.5%,OPEN_SLOW,20,Z3
DATA,46963,17.47,2.53,12.7%,OPEN_SLOW,20,Z3
DATA,47221,17.51,2.49,12.5%,OPEN_SLOW,20,Z3
DATA,47480,17.54,2.46,12.3%,OPEN_SLOW,20,Z3
DATA,47738,17.85,2.15,10.8%,OPEN_SLOW,20,Z3
DATA,47996,17.63,2.37,11.8%,OPEN_SLOW,20,Z3
DATA,48254,17.46,2.54,12.7%,OPEN_SLOW,20,Z3
DATA,48513,17.51,2.49,12.4%,OPEN_SLOW,20,Z3
DATA,48771,17.46,2.54,12.7%,OPEN_SLOW,20,Z3
DATA,49029,17.64,2.36,11.8%,OPEN_SLOW,20,Z3
DATA,49287,17.59,2.41,12.1%,OPEN_SLOW,20,Z3
DATA,49546,17.54,2.46,12.3%,OPEN_SLOW,20,Z3
DATA,49804,17.54,2.46,12.3%,OPEN_SLOW,20,Z3
DATA,50062,17.53,2.47,12.3%,OPEN_SLOW,20,Z3
DATA,50320,17.52,2.48,12.4%,OPEN_SLOW,20,Z3
DATA,50579,17.58,2.42,12.1%,OPEN_SLOW,20,Z3
DATA,50837,17.57,2.43,12.2%,OPEN_SLOW,20,Z3
DATA,51095,17.50,2.50,12.5%,OPEN_SLOW,20,Z3
DATA,51354,17.48,2.52,12.6%,OPEN_SLOW,20,Z3
DATA,51612,17.53,2.47,12.3%,OPEN_SLOW,20,Z3
DATA,51870,17.50,2.50,12.5%,OPEN_SLOW,20,Z3
DATA,52128,17.52,2.48,12.4%,OPEN_SLOW,20,Z3
DATA,52387,17.53,2.47,12.3%,OPEN_SLOW,20,Z3
DATA,52645,17.44,2.56,12.8%,OPEN_SLOW,20,Z3
DATA,52903,17.49,2.51,12.6%,OPEN_SLOW,20,Z3
DATA,53161,17.54,2.46,12.3%,OPEN_SLOW,20,Z3
DATA,53420,17.51,2.49,12.5%,OPEN_SLOW,20,Z3
DATA,53678,17.48,2.52,12.6%,OPEN_SLOW,20,Z3
DATA,53936,17.52,2.48,12.4%,OPEN_SLOW,20,Z3
DATA,54195,17.49,2.51,12.5%,OPEN_SLOW,20,Z3
DATA,54453,17.48,2.52,12.6%,OPEN_SLOW,20,Z3
DATA,54711,17.51,2.49,12.5%,OPEN_SLOW,20,Z3
DATA,54969,17.49,2.51,12.5%,OPEN_SLOW,20,Z3
DATA,55228,17.52,2.48,12.4%,OPEN_SLOW,20,Z3
DATA,55486,17.50,2.50,12.5%,OPEN_SLOW,20,Z3
DATA,55744,17.47,2.53,12.7%,OPEN_SLOW,20,Z3
DATA,56002,17.48,2.52,12.6%,OPEN_SLOW,20,Z3
DATA,56261,17.48,2.52,12.6%,OPEN_SLOW,20,Z3
DATA,56519,17.45,2.55,12.8%,OPEN_SLOW,20,Z3
DATA,56777,17.47,2.53,12.7%,OPEN_SLOW,20,Z3
DATA,57035,17.47,2.53,12.7%,OPEN_SLOW,20,Z3
DATA,57294,17.48,2.52,12.6%,OPEN_SLOW,20,Z3
DATA,57552,17.48,2.52,12.6%,OPEN_SLOW,20,Z3
DATA,57810,17.45,2.55,12.7%,OPEN_SLOW,20,Z3
DATA,58069,17.39,2.61,13.1%,OPEN_SLOW,20,Z3
DATA,58327,17.44,2.56,12.8%,OPEN_SLOW,20,Z3
DATA,58585,17.40,2.60,13.0%,OPEN_SLOW,20,Z3
DATA,58843,17.47,2.53,12.6%,OPEN_SLOW,20,Z3
DATA,59101,17.46,2.54,12.7%,OPEN_SLOW,20,Z3
DATA,59360,17.44,2.56,12.8%,OPEN_SLOW,20,Z3
DATA,59618,17.46,2.54,12.7%,OPEN_SLOW,20,Z3
DATA,59876,17.46,2.54,12.7%,OPEN_SLOW,20,Z3
DATA,60135,17.45,2.55,12.8%,OPEN_SLOW,20,Z3
DATA,60393,17.47,2.53,12.6%,OPEN_SLOW,20,Z3
DATA,60651,17.47,2.53,12.7%,OPEN_SLOW,20,Z3
DATA,60909,17.50,2.50,12.5%,OPEN_SLOW,20,Z3
DATA,61168,17.48,2.52,12.6%,OPEN_SLOW,20,Z3
DATA,61426,17.46,2.54,12.7%,OPEN_SLOW,20,Z3
DATA,61684,17.47,2.53,12.6%,OPEN_SLOW,20,Z3
DATA,61942,17.46,2.54,12.7%,OPEN_SLOW,20,Z3
DATA,62201,17.50,2.50,12.5%,OPEN_SLOW,20,Z3
DATA,62459,17.50,2.50,12.5%,OPEN_SLOW,20,Z3
DATA,62717,17.50,2.50,12.5%,OPEN_SLOW,20,Z3
DATA,62975,17.45,2.55,12.8%,OPEN_SLOW,20,Z3
DATA,63234,17.45,2.55,12.7%,OPEN_SLOW,20,Z3
DATA,63492,17.51,2.49,12.5%,OPEN_SLOW,20,Z3
DATA,63750,17.51,2.49,12.5%,OPEN_SLOW,20,Z3
DATA,64009,17.38,2.62,13.1%,OPEN_SLOW,20,Z3
DATA,64267,17.28,2.72,13.6%,OPEN_SLOW,20,Z3
DATA,64525,18.02,1.98,9.9%,OPEN_SLOW,20,Z3
=== SUMMARY TRIAL ===
Controller: Manual Presisi
TrialNo: 8
Setpoint_g: 20.00
EarlyStop_g: 0.40
StopTarget_g: 19.60
FinalMass_g: 21.06
FinalError_g: 1.06
FinalError_pct: 5.29
Duration_ms: 65041
Duration_s: 65.04
TimeTo90_ms: 64525
RiseTime_10_90_ms: 57334
SettlingTime_ms: -1
MaxMass_g: 21.06
MaxOvershoot_g: 1.06
MaxOvershoot_pct: 5.29
BridgingCount: 2
Status: OVERSHOOT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
r=reset | g=ulangi | c=parameter
