======== PARAMETER AKTIF (Fixed PID) ========
Setpoint   : 30.0g
Kp         : 2.50
Ki         : 0.150
Kd         : 0.030
IntMax     : 30.0
SUDUT_MIN  : 20deg
SUDUT_BUKA : 40deg
EARLY_STOP : SP - 0.40g
STOP saat  : 29.6g
HAMMER_TH  : error > 3.0g
=================================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Fixed PID
TrialNo: 1
Setpoint_g: 30.00
EarlyStop_g: 0.40
StopTarget_g: 29.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,bridging_count
DATA,56250,28.39,1.61,5.4,8.5,21,Z3,30.000,-0.529,1
DATA,56508,28.30,1.70,5.7,8.8,21,Z3,30.000,0.899,1
DATA,56766,28.35,1.65,5.5,8.6,21,Z3,30.000,-0.544,1
DATA,57025,28.37,1.63,5.4,8.6,21,Z3,30.000,-0.240,1
DATA,57283,28.45,1.55,5.2,8.4,21,Z3,30.000,-0.759,1
DATA,57541,28.26,1.74,5.8,8.9,21,Z3,30.000,1.938,1
DATA,57799,28.35,1.65,5.5,8.6,21,Z3,30.000,-0.962,1
DATA,58058,28.32,1.68,5.6,8.7,21,Z3,30.000,0.307,1
DATA,58316,28.28,1.72,5.7,8.8,21,Z3,30.000,0.377,1
DATA,58574,28.26,1.74,5.8,8.8,21,Z3,30.000,0.211,1
DATA,58832,28.30,1.70,5.7,8.8,21,Z3,30.000,-0.322,1
DATA,59090,28.25,1.75,5.8,8.9,21,Z3,30.000,0.455,1
DATA,59349,28.22,1.78,5.9,9.0,21,Z3,30.000,0.322,1
DATA,59607,28.22,1.78,5.9,8.9,21,Z3,30.000,-0.022,1
DATA,59865,28.25,1.75,5.8,8.9,21,Z3,30.000,-0.303,1
DATA,60123,28.22,1.78,5.9,8.9,21,Z3,30.000,0.255,1
DATA,60382,28.26,1.74,5.8,8.8,21,Z3,30.000,-0.366,1
DATA,60640,28.28,1.72,5.7,8.8,21,Z3,30.000,-0.211,1
DATA,60898,28.25,1.75,5.8,8.9,21,Z3,30.000,0.322,1
DATA,61156,28.27,1.73,5.8,8.8,21,Z3,30.000,-0.189,1
DATA,61414,28.31,1.69,5.6,8.7,21,Z3,30.000,-0.440,1
