Scenario,Setpoint_g,TrialNo,Column,RegeneratedValue,CanonicalValue,AbsoluteDifference,Tolerance,Status,Notes
GS PID,20.0,3,TimeTo90_s,19.839,19.839,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,3,RiseTime_10_90_s,19.105,19.105,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,3,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
GS PID,20.0,3,BridgingCount,1,1,,EXACT,MATCH,Exact match
GS PID,20.0,3,Status,OVERSHOOT,OVERSHOOT,,EXACT,MATCH,Exact match
GS PID,20.0,3,Valid,True,True,,EXACT,MATCH,Exact match
GS PID,20.0,3,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
GS PID,20.0,3,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,3,WithinTolerance,0,0,,EXACT,MATCH,Exact match
GS PID,20.0,4,Scenario,GS PID,GS PID,,EXACT,MATCH,Exact match
GS PID,20.0,4,Controller,Gain Scheduling PID,Gain Scheduling PID,,EXACT,MATCH,Exact match
GS PID,20.0,4,Setpoint_g,20.0,20.0,,EXACT,MATCH,Exact match
GS PID,20.0,4,TrialNo,4,4,,EXACT,MATCH,Exact match
GS PID,20.0,4,FileName,GS_PID_SP20_trial04.txt,GS_PID_SP20_trial04.txt,,EXACT,MATCH,Exact match
GS PID,20.0,4,FinalMass_g,20.44,20.44,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,4,FinalError_g,0.44,0.44,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,4,FinalError_pct,2.18,2.18,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,4,AbsError_g,0.44,0.44,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,4,AbsError_pct,2.18,2.18,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,4,MaxOvershoot_g,0.44,0.44,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,4,MaxOvershoot_pct,2.18,2.18,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,4,Duration_s,20.52,20.52,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,4,TimeTo90_s,17.256,17.256,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,4,RiseTime_10_90_s,16.522,16.522,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,4,SettlingTime_s,18.547,18.547,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,4,BridgingCount,1,1,,EXACT,MATCH,Exact match
GS PID,20.0,4,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
GS PID,20.0,4,Valid,True,True,,EXACT,MATCH,Exact match
GS PID,20.0,4,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
GS PID,20.0,4,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,4,WithinTolerance,1,1,,EXACT,MATCH,Exact match
GS PID,20.0,5,Scenario,GS PID,GS PID,,EXACT,MATCH,Exact match
GS PID,20.0,5,Controller,Gain Scheduling PID,Gain Scheduling PID,,EXACT,MATCH,Exact match
GS PID,20.0,5,Setpoint_g,20.0,20.0,,EXACT,MATCH,Exact match
GS PID,20.0,5,TrialNo,5,5,,EXACT,MATCH,Exact match
GS PID,20.0,5,FileName,GS_PID_SP20_trial05.txt,GS_PID_SP20_trial05.txt,,EXACT,MATCH,Exact match
GS PID,20.0,5,FinalMass_g,21.22,21.22,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,5,FinalError_g,1.22,1.22,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,5,FinalError_pct,6.09,6.09,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,5,AbsError_g,1.22,1.22,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,5,AbsError_pct,6.09,6.09,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,5,MaxOvershoot_g,1.22,1.22,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,5,MaxOvershoot_pct,6.09,6.09,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,5,Duration_s,20.79,20.79,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,5,TimeTo90_s,17.777,17.777,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,5,RiseTime_10_90_s,17.043,17.043,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,5,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
GS PID,20.0,5,BridgingCount,1,1,,EXACT,MATCH,Exact match
GS PID,20.0,5,Status,OVERSHOOT,OVERSHOOT,,EXACT,MATCH,Exact match
GS PID,20.0,5,Valid,True,True,,EXACT,MATCH,Exact match
GS PID,20.0,5,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
GS PID,20.0,5,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,5,WithinTolerance,0,0,,EXACT,MATCH,Exact match
GS PID,20.0,6,Scenario,GS PID,GS PID,,EXACT,MATCH,Exact match
GS PID,20.0,6,Controller,Gain Scheduling PID,Gain Scheduling PID,,EXACT,MATCH,Exact match
GS PID,20.0,6,Setpoint_g,20.0,20.0,,EXACT,MATCH,Exact match
GS PID,20.0,6,TrialNo,6,6,,EXACT,MATCH,Exact match
GS PID,20.0,6,FileName,GS_PID_SP20_trial06.txt,GS_PID_SP20_trial06.txt,,EXACT,MATCH,Exact match
GS PID,20.0,6,FinalMass_g,19.59,19.59,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,6,FinalError_g,-0.41,-0.41,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,6,FinalError_pct,-2.05,-2.05,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,6,AbsError_g,0.41,0.41,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,6,AbsError_pct,2.05,2.05,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,6,MaxOvershoot_g,0.0,0.0,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,6,MaxOvershoot_pct,0.0,0.0,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,6,Duration_s,18.98,18.98,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,6,TimeTo90_s,17.004,17.004,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,6,RiseTime_10_90_s,16.27,16.27,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,6,SettlingTime_s,17.262,17.262,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,6,BridgingCount,1,1,,EXACT,MATCH,Exact match
GS PID,20.0,6,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
GS PID,20.0,6,Valid,True,True,,EXACT,MATCH,Exact match
GS PID,20.0,6,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
GS PID,20.0,6,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,6,WithinTolerance,1,1,,EXACT,MATCH,Exact match
GS PID,20.0,7,Scenario,GS PID,GS PID,,EXACT,MATCH,Exact match
GS PID,20.0,7,Controller,Gain Scheduling PID,Gain Scheduling PID,,EXACT,MATCH,Exact match
GS PID,20.0,7,Setpoint_g,20.0,20.0,,EXACT,MATCH,Exact match
GS PID,20.0,7,TrialNo,7,7,,EXACT,MATCH,Exact match
GS PID,20.0,7,FileName,GS_PID_SP20_trial07.txt,GS_PID_SP20_trial07.txt,,EXACT,MATCH,Exact match
GS PID,20.0,7,FinalMass_g,19.87,19.87,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,7,FinalError_g,-0.13,-0.13,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,7,FinalError_pct,-0.67,-0.67,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,7,AbsError_g,0.13,0.13,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,7,AbsError_pct,0.67,0.67,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,7,MaxOvershoot_g,0.0,0.0,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,7,MaxOvershoot_pct,0.0,0.0,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,7,Duration_s,20.79,20.79,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,7,TimeTo90_s,8.998,8.998,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,7,RiseTime_10_90_s,8.264,8.264,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,7,SettlingTime_s,17.004,17.004,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,7,BridgingCount,0,0,,EXACT,MATCH,Exact match
GS PID,20.0,7,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
GS PID,20.0,7,Valid,True,True,,EXACT,MATCH,Exact match
GS PID,20.0,7,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
GS PID,20.0,7,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,7,WithinTolerance,1,1,,EXACT,MATCH,Exact match
GS PID,20.0,8,Scenario,GS PID,GS PID,,EXACT,MATCH,Exact match
GS PID,20.0,8,Controller,Gain Scheduling PID,Gain Scheduling PID,,EXACT,MATCH,Exact match
GS PID,20.0,8,Setpoint_g,20.0,20.0,,EXACT,MATCH,Exact match
GS PID,20.0,8,TrialNo,8,8,,EXACT,MATCH,Exact match
GS PID,20.0,8,FileName,GS_PID_SP20_trial08.txt,GS_PID_SP20_trial08.txt,,EXACT,MATCH,Exact match
GS PID,20.0,8,FinalMass_g,20.92,20.92,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,8,FinalError_g,0.92,0.92,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,8,FinalError_pct,4.58,4.58,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,8,AbsError_g,0.92,0.92,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,8,AbsError_pct,4.58,4.58,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,8,MaxOvershoot_g,0.92,0.92,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,8,MaxOvershoot_pct,4.58,4.58,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,8,Duration_s,12.01,12.01,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,8,TimeTo90_s,10.547,10.547,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,8,RiseTime_10_90_s,9.813,9.813,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,8,SettlingTime_s,10.547,10.547,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,8,BridgingCount,1,1,,EXACT,MATCH,Exact match
GS PID,20.0,8,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
GS PID,20.0,8,Valid,True,True,,EXACT,MATCH,Exact match
GS PID,20.0,8,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
GS PID,20.0,8,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,8,WithinTolerance,1,1,,EXACT,MATCH,Exact match
GS PID,20.0,9,Scenario,GS PID,GS PID,,EXACT,MATCH,Exact match
GS PID,20.0,9,Controller,Gain Scheduling PID,Gain Scheduling PID,,EXACT,MATCH,Exact match
GS PID,20.0,9,Setpoint_g,20.0,20.0,,EXACT,MATCH,Exact match
GS PID,20.0,9,TrialNo,9,9,,EXACT,MATCH,Exact match
GS PID,20.0,9,FileName,GS_PID_SP20_trial09.txt,GS_PID_SP20_trial09.txt,,EXACT,MATCH,Exact match
GS PID,20.0,9,FinalMass_g,19.46,19.46,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,9,FinalError_g,-0.54,-0.54,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,9,FinalError_pct,-2.7,-2.7,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,9,AbsError_g,0.54,0.54,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,9,AbsError_pct,2.7,2.7,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,9,MaxOvershoot_g,0.0,0.0,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,9,MaxOvershoot_pct,0.0,0.0,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,9,Duration_s,14.59,14.59,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,9,TimeTo90_s,12.355,12.355,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,9,RiseTime_10_90_s,11.621,11.621,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,9,SettlingTime_s,12.872,12.872,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,9,BridgingCount,0,0,,EXACT,MATCH,Exact match
GS PID,20.0,9,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
GS PID,20.0,9,Valid,True,True,,EXACT,MATCH,Exact match
GS PID,20.0,9,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
GS PID,20.0,9,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,9,WithinTolerance,1,1,,EXACT,MATCH,Exact match
GS PID,20.0,10,Scenario,GS PID,GS PID,,EXACT,MATCH,Exact match
GS PID,20.0,10,Controller,Gain Scheduling PID,Gain Scheduling PID,,EXACT,MATCH,Exact match
GS PID,20.0,10,Setpoint_g,20.0,20.0,,EXACT,MATCH,Exact match
GS PID,20.0,10,TrialNo,10,10,,EXACT,MATCH,Exact match
GS PID,20.0,10,FileName,GS_PID_SP20_trial10.txt,GS_PID_SP20_trial10.txt,,EXACT,MATCH,Exact match
GS PID,20.0,10,FinalMass_g,19.78,19.78,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,10,FinalError_g,-0.22,-0.22,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,10,FinalError_pct,-1.11,-1.11,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,10,AbsError_g,0.22,0.22,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,10,AbsError_pct,1.11,1.11,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,10,MaxOvershoot_g,0.0,0.0,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,10,MaxOvershoot_pct,0.0,0.0,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,10,Duration_s,25.18,25.18,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,10,TimeTo90_s,19.071,19.071,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,10,RiseTime_10_90_s,18.337,18.337,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,10,SettlingTime_s,23.461,23.461,0.0,0.005,MATCH,Within tolerance
GS PID,20.0,10,BridgingCount,1,1,,EXACT,MATCH,Exact match
GS PID,20.0,10,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
GS PID,20.0,10,Valid,True,True,,EXACT,MATCH,Exact match
GS PID,20.0,10,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
GS PID,20.0,10,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
GS PID,20.0,10,WithinTolerance,1,1,,EXACT,MATCH,Exact match
GS PID,25.0,1,Scenario,GS PID,GS PID,,EXACT,MATCH,Exact match
GS PID,25.0,1,Controller,Gain Scheduling PID,Gain Scheduling PID,,EXACT,MATCH,Exact match
GS PID,25.0,1,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
GS PID,25.0,1,TrialNo,1,1,,EXACT,MATCH,Exact match
GS PID,25.0,1,FileName,GS_PID_SP25_trial01.txt,GS_PID_SP25_trial01.txt,,EXACT,MATCH,Exact match
GS PID,25.0,1,FinalMass_g,25.84,25.84,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,1,FinalError_g,0.84,0.84,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,1,FinalError_pct,3.36,3.36,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,1,AbsError_g,0.84,0.84,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,1,AbsError_pct,3.36,3.36,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,1,MaxOvershoot_g,0.84,0.84,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,1,MaxOvershoot_pct,3.36,3.36,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,1,Duration_s,15.11,15.11,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,1,TimeTo90_s,13.388,13.388,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,1,RiseTime_10_90_s,12.654,12.654,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,1,SettlingTime_s,13.647,13.647,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,1,BridgingCount,1,1,,EXACT,MATCH,Exact match
GS PID,25.0,1,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
GS PID,25.0,1,Valid,True,True,,EXACT,MATCH,Exact match
GS PID,25.0,1,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
GS PID,25.0,1,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,1,WithinTolerance,1,1,,EXACT,MATCH,Exact match
GS PID,25.0,2,Scenario,GS PID,GS PID,,EXACT,MATCH,Exact match
GS PID,25.0,2,Controller,Gain Scheduling PID,Gain Scheduling PID,,EXACT,MATCH,Exact match
GS PID,25.0,2,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
GS PID,25.0,2,TrialNo,2,2,,EXACT,MATCH,Exact match
GS PID,25.0,2,FileName,GS_PID_SP25_trial02.txt,GS_PID_SP25_trial02.txt,,EXACT,MATCH,Exact match
GS PID,25.0,2,FinalMass_g,25.5,25.5,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,2,FinalError_g,0.5,0.5,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,2,FinalError_pct,2.01,2.01,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,2,AbsError_g,0.5,0.5,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,2,AbsError_pct,2.01,2.01,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,2,MaxOvershoot_g,0.5,0.5,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,2,MaxOvershoot_pct,2.01,2.01,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,2,Duration_s,18.47,18.47,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,2,TimeTo90_s,13.647,13.647,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,2,RiseTime_10_90_s,11.622,11.622,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,2,SettlingTime_s,15.196,15.196,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,2,BridgingCount,1,1,,EXACT,MATCH,Exact match
GS PID,25.0,2,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
GS PID,25.0,2,Valid,True,True,,EXACT,MATCH,Exact match
GS PID,25.0,2,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
GS PID,25.0,2,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,2,WithinTolerance,1,1,,EXACT,MATCH,Exact match
GS PID,25.0,3,Scenario,GS PID,GS PID,,EXACT,MATCH,Exact match
GS PID,25.0,3,Controller,Gain Scheduling PID,Gain Scheduling PID,,EXACT,MATCH,Exact match
GS PID,25.0,3,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
GS PID,25.0,3,TrialNo,3,3,,EXACT,MATCH,Exact match
GS PID,25.0,3,FileName,GS_PID_SP25_trial03.txt,GS_PID_SP25_trial03.txt,,EXACT,MATCH,Exact match
GS PID,25.0,3,FinalMass_g,26.84,26.84,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,3,FinalError_g,1.84,1.84,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,3,FinalError_pct,7.37,7.37,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,3,AbsError_g,1.84,1.84,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,3,AbsError_pct,7.37,7.37,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,3,MaxOvershoot_g,1.84,1.84,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,3,MaxOvershoot_pct,7.37,7.37,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,3,Duration_s,10.46,10.46,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,3,TimeTo90_s,6.932,6.932,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,3,RiseTime_10_90_s,6.198,6.198,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,3,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
GS PID,25.0,3,BridgingCount,0,0,,EXACT,MATCH,Exact match
GS PID,25.0,3,Status,OVERSHOOT,OVERSHOOT,,EXACT,MATCH,Exact match
GS PID,25.0,3,Valid,True,True,,EXACT,MATCH,Exact match
GS PID,25.0,3,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
GS PID,25.0,3,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,3,WithinTolerance,0,0,,EXACT,MATCH,Exact match
GS PID,25.0,4,Scenario,GS PID,GS PID,,EXACT,MATCH,Exact match
GS PID,25.0,4,Controller,Gain Scheduling PID,Gain Scheduling PID,,EXACT,MATCH,Exact match
GS PID,25.0,4,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
GS PID,25.0,4,TrialNo,4,4,,EXACT,MATCH,Exact match
GS PID,25.0,4,FileName,GS_PID_SP25_trial04.txt,GS_PID_SP25_trial04.txt,,EXACT,MATCH,Exact match
GS PID,25.0,4,FinalMass_g,25.02,25.02,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,4,FinalError_g,0.02,0.02,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,4,FinalError_pct,0.08,0.08,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,4,AbsError_g,0.02,0.02,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,4,AbsError_pct,0.08,0.08,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,4,MaxOvershoot_g,0.02,0.02,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,4,MaxOvershoot_pct,0.08,0.08,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,4,Duration_s,39.39,39.39,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,4,TimeTo90_s,25.529,25.529,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,4,RiseTime_10_90_s,24.795,24.795,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,4,SettlingTime_s,31.727,31.727,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,4,BridgingCount,1,1,,EXACT,MATCH,Exact match
GS PID,25.0,4,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
GS PID,25.0,4,Valid,True,True,,EXACT,MATCH,Exact match
GS PID,25.0,4,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
GS PID,25.0,4,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,4,WithinTolerance,1,1,,EXACT,MATCH,Exact match
GS PID,25.0,5,Scenario,GS PID,GS PID,,EXACT,MATCH,Exact match
GS PID,25.0,5,Controller,Gain Scheduling PID,Gain Scheduling PID,,EXACT,MATCH,Exact match
GS PID,25.0,5,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
GS PID,25.0,5,TrialNo,5,5,,EXACT,MATCH,Exact match
GS PID,25.0,5,FileName,GS_PID_SP25_trial05.txt,GS_PID_SP25_trial05.txt,,EXACT,MATCH,Exact match
GS PID,25.0,5,FinalMass_g,24.14,24.14,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,5,FinalError_g,-0.86,-0.86,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,5,FinalError_pct,-3.44,-3.44,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,5,AbsError_g,0.86,0.86,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,5,AbsError_pct,3.44,3.44,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,5,MaxOvershoot_g,0.0,0.0,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,5,MaxOvershoot_pct,0.0,0.0,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,5,Duration_s,12.79,12.79,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,5,TimeTo90_s,10.807,10.807,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,5,RiseTime_10_90_s,10.072,10.072,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,5,SettlingTime_s,11.066,11.066,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,5,BridgingCount,0,0,,EXACT,MATCH,Exact match
GS PID,25.0,5,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
GS PID,25.0,5,Valid,True,True,,EXACT,MATCH,Exact match
GS PID,25.0,5,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
GS PID,25.0,5,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,5,WithinTolerance,1,1,,EXACT,MATCH,Exact match
GS PID,25.0,6,Scenario,GS PID,GS PID,,EXACT,MATCH,Exact match
GS PID,25.0,6,Controller,Gain Scheduling PID,Gain Scheduling PID,,EXACT,MATCH,Exact match
GS PID,25.0,6,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
GS PID,25.0,6,TrialNo,6,6,,EXACT,MATCH,Exact match
GS PID,25.0,6,FileName,GS_PID_SP25_trial06.txt,GS_PID_SP25_trial06.txt,,EXACT,MATCH,Exact match
GS PID,25.0,6,FinalMass_g,24.58,24.58,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,6,FinalError_g,-0.42,-0.42,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,6,FinalError_pct,-1.67,-1.67,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,6,AbsError_g,0.42,0.42,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,6,AbsError_pct,1.67,1.67,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,6,MaxOvershoot_g,0.0,0.0,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,6,MaxOvershoot_pct,0.0,0.0,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,6,Duration_s,16.66,16.66,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,6,TimeTo90_s,13.132,13.132,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,6,RiseTime_10_90_s,12.139,12.139,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,6,SettlingTime_s,14.94,14.94,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,6,BridgingCount,1,1,,EXACT,MATCH,Exact match
GS PID,25.0,6,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
GS PID,25.0,6,Valid,True,True,,EXACT,MATCH,Exact match
GS PID,25.0,6,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
GS PID,25.0,6,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
GS PID,25.0,6,WithinTolerance,1,1,,EXACT,MATCH,Exact match
GS PID,25.0,7,Scenario,GS PID,GS PID,,EXACT,MATCH,Exact match
GS PID,25.0,7,Controller,Gain Scheduling PID,Gain Scheduling PID,,EXACT,MATCH,Exact match
GS PID,25.0,7,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
GS PID,25.0,7,TrialNo,7,7,,EXACT,MATCH,Exact match
GS PID,25.0,7,FileName,GS_PID_SP25_trial07.txt,GS_PID_SP25_trial07.txt,,EXACT,MATCH,Exact match
GS PID,25.0,7,FinalMass_g,25.88,25.88,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,7,FinalError_g,0.88,0.88,0.0,0.005,MATCH,Within tolerance
GS PID,25.0,7,FinalError_pct,3.52,3.52,0.0,0.005,MATCH,Within tolerance
