======== PARAMETER AKTIF (Fixed PID) ========
Setpoint   : 25.0g
Kp         : 2.50
Ki         : 0.150
Kd         : 0.030
IntMax     : 30.0
SUDUT_MIN  : 20deg
SUDUT_BUKA : 40deg
EARLY_STOP : SP - 0.40g
STOP saat  : 24.6g
HAMMER_TH  : error > 3.0g
=================================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Fixed PID
TrialNo: 6
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,bridging_count
DATA,10548,16.01,8.99,36.0,27.0,25,Z2,30.000,0.152,0
DATA,10806,17.76,7.24,29.0,22.1,24,Z2,30.000,-17.528,0
DATA,11065,18.14,6.86,27.4,21.5,24,Z2,30.000,-3.851,0
DATA,11323,18.14,6.86,27.4,21.7,24,Z2,30.000,0.056,0
DATA,11581,18.16,6.84,27.4,21.6,24,Z2,30.000,-0.181,0
DATA,11839,18.16,6.84,27.4,21.6,24,Z2,30.000,0.000,0
DATA,12098,18.12,6.88,27.5,21.7,24,Z2,30.000,0.374,0
DATA,12356,18.12,6.88,27.5,21.7,24,Z2,30.000,-0.011,0
DATA,12614,18.16,6.84,27.4,21.6,24,Z2,30.000,-0.377,0
DATA,12873,19.01,5.99,23.9,19.2,23,Z2,30.000,-8.561,0
DATA,13131,19.83,5.17,20.7,17.2,23,Z2,30.000,-8.150,0
DATA,13389,19.75,5.25,21.0,17.6,23,Z2,30.000,0.788,0
DATA,13647,19.77,5.23,20.9,17.6,23,Z2,30.000,-0.189,0
DATA,13905,19.71,5.29,21.2,17.7,23,Z2,30.000,0.614,0
DATA,14164,19.74,5.26,21.1,17.6,23,Z2,30.000,-0.289,0
DATA,14422,19.75,5.25,21.0,17.6,23,Z2,30.000,-0.181,0
DATA,14680,19.73,5.27,21.1,17.7,23,Z2,30.000,0.207,0
DATA,14938,20.37,4.63,18.5,15.9,22,Z2,30.000,-6.349,0
DATA,15197,20.73,4.27,17.1,15.1,22,Z2,30.000,-3.596,0
DATA,15455,20.77,4.23,16.9,15.1,22,Z2,30.000,-0.403,0
DATA,15713,20.72,4.28,17.1,15.2,22,Z2,30.000,0.518,0
DATA,15971,20.71,4.29,17.2,15.2,22,Z2,30.000,0.096,0
DATA,16230,20.71,4.29,17.1,15.2,22,Z2,30.000,-0.070,0
DATA,16488,20.71,4.29,17.2,15.2,22,Z2,30.000,0.074,0
DATA,16746,20.69,4.31,17.2,15.3,22,Z2,30.000,0.163,0
DATA,17004,21.00,4.00,16.0,14.4,22,Z2,30.000,-3.115,0
DATA,17263,21.27,3.73,14.9,13.8,22,Z3,30.000,-2.656,0
DATA,17521,21.27,3.73,14.9,13.8,22,Z3,30.000,-0.022,0
DATA,17779,21.25,3.75,15.0,13.9,22,Z2,30.000,0.207,0
DATA,18038,21.25,3.75,15.0,13.9,22,Z2,30.000,0.000,0
DATA,18296,21.25,3.75,15.0,13.9,22,Z2,30.000,0.037,0
DATA,18554,21.28,3.72,14.9,13.8,22,Z3,30.000,-0.388,0
DATA,18812,21.27,3.73,14.9,13.8,22,Z3,30.000,0.115,0
DATA,19071,21.25,3.75,15.0,13.9,22,Z2,30.000,0.255,0
DATA,19329,21.35,3.65,14.6,13.6,22,Z3,30.000,-1.054,0
DATA,19587,21.47,3.53,14.1,13.3,22,Z3,30.000,-1.217,0
DATA,19845,21.47,3.53,14.1,13.3,22,Z3,30.000,0.085,0
DATA,20104,21.48,3.52,14.1,13.3,22,Z3,30.000,-0.144,0
DATA,20362,21.49,3.51,14.0,13.3,22,Z3,30.000,-0.107,0
DATA,20620,21.42,3.58,14.3,13.5,22,Z3,30.000,0.699,0
DATA,20878,21.36,3.64,14.6,13.6,22,Z3,30.000,0.610,0
DATA,21137,21.64,3.36,13.4,12.8,22,Z3,30.000,-2.841,0
DATA,21395,22.18,2.82,11.3,11.4,22,Z3,30.000,-5.335,0
DATA,21653,22.21,2.79,11.2,11.5,22,Z3,30.000,-0.340,0
DATA,21911,22.29,2.71,10.9,11.3,22,Z3,30.000,-0.755,0
DATA,22170,22.25,2.75,11.0,11.4,22,Z3,30.000,0.362,0
DATA,22428,22.30,2.70,10.8,11.2,22,Z3,30.000,-0.451,0
DATA,22686,22.28,2.72,10.9,11.3,22,Z3,30.000,0.155,0
DATA,22944,22.20,2.80,11.2,11.5,22,Z3,30.000,0.806,0
DATA,23203,22.43,2.57,10.3,10.9,21,Z3,30.000,-2.312,0
DATA,23461,22.60,2.40,9.6,10.4,21,Z3,30.000,-1.724,0
DATA,23719,22.69,2.31,9.2,10.2,21,Z3,30.000,-0.866,0
DATA,23977,22.79,2.21,8.8,10.0,21,Z3,30.000,-0.988,0
DATA,24236,22.85,2.15,8.6,9.8,21,Z3,30.000,-0.659,0
DATA,24494,22.81,2.19,8.8,10.0,21,Z3,30.000,0.481,0
DATA,24752,22.78,2.22,8.9,10.0,21,Z3,30.000,0.229,0
DATA,25010,22.80,2.20,8.8,10.0,21,Z3,30.000,-0.207,0
DATA,25269,22.78,2.22,8.9,10.1,21,Z3,30.000,0.255,0
DATA,25527,23.02,1.98,7.9,9.4,21,Z3,30.000,-2.416,0
DATA,25785,23.00,2.00,8.0,9.5,21,Z3,30.000,0.203,0
DATA,26043,22.96,2.04,8.2,9.6,21,Z3,30.000,0.418,0
DATA,26302,22.97,2.03,8.1,9.6,21,Z3,30.000,-0.133,0
DATA,26560,22.99,2.01,8.0,9.5,21,Z3,30.000,-0.174,0
DATA,26818,23.19,1.81,7.2,9.0,21,Z3,30.000,-2.012,0
DATA,27076,23.23,1.77,7.1,8.9,21,Z3,30.000,-0.352,0
DATA,27335,23.41,1.59,6.4,8.4,21,Z3,30.000,-1.868,0
DATA,27593,23.66,1.34,5.4,7.8,21,Z3,30.000,-2.442,0
DATA,27851,23.72,1.28,5.1,7.7,21,Z3,30.000,-0.599,0
DATA,28109,23.74,1.26,5.0,7.6,21,Z3,30.000,-0.259,0
DATA,28368,23.91,1.09,4.4,7.2,21,Z3,30.000,-1.694,0
DATA,28626,23.89,1.11,4.4,7.3,21,Z3,30.000,0.233,0
DATA,28884,23.80,1.20,4.8,7.5,21,Z3,30.000,0.888,0
DATA,29142,23.83,1.17,4.7,7.4,21,Z3,30.000,-0.252,0
--------------------------------------------
STOP       : TARGET
Setpoint   : 25.0g
Massa akhir: 25.60g
Error akhir: 0.60g
Error%     : 2.4%
Durasi     : 30863ms
Bridging   : 0x
STATUS     : AKURAT
=== SUMMARY TRIAL ===
Controller: Fixed PID
TrialNo: 6
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
FinalMass_g: 25.60
FinalError_g: 0.60
FinalError_pct: 2.40
Duration_ms: 30863
Duration_s: 30.86
TimeTo90_ms: 23461
RiseTime_10_90_ms: 20919
TimeToTolerance_ms: 28368
SettlingTime_ms: 28368
SettlingTol_pct: 5.00
SettlingTol_g: 1.25
MaxMass_g: 25.60
MaxOvershoot_g: 0.60
MaxOvershoot_pct: 2.40
BridgingCount: 0
Status: AKURAT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
--------------------------------------------
r=reset | g=ulangi | c=parameter
