======== PARAMETER AKTIF (Fixed PID) ========
Setpoint   : 25.0g
Kp         : 2.50
Ki         : 0.150
Kd         : 0.030
IntMax     : 30.0
SUDUT_MIN  : 20deg
SUDUT_BUKA : 40deg
EARLY_STOP : SP - 0.40g
STOP saat  : 24.6g
HAMMER_TH  : error > 3.0g
=================================================
RESET. Servo tutup. Tare selesai. Siap.
=== TRIAL START ===
Controller: Fixed PID
TrialNo: 7
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
Sampling_ms: 100
DataFormat: DATA,ms,mass_g,error_g,error_pct,output,servo_deg,zone,I,D,bridging_count
DATA,56771,23.28,1.72,6.9,8.4,21,Z3,30.000,-13.123,10
--------------------------------------------
STOP       : TARGET
Setpoint   : 25.0g
Massa akhir: 31.19g
Error akhir: 6.19g
Error%     : 24.8%
Durasi     : 58491ms
Bridging   : 10x
STATUS     : OVERSHOOT
=== SUMMARY TRIAL ===
Controller: Fixed PID
TrialNo: 7
Setpoint_g: 25.00
EarlyStop_g: 0.40
StopTarget_g: 24.60
Kp: 2.500
Ki: 0.150
Kd: 0.030
IntMax: 30.00
ServoMin_deg: 20
ServoMax_deg: 40
HammerThreshold_g: 3.00
FinalMass_g: 31.19
FinalError_g: 6.19
FinalError_pct: 24.78
Duration_ms: 58491
Duration_s: 58.49
TimeTo90_ms: 56771
RiseTime_10_90_ms: 52163
TimeToTolerance_ms: -1
SettlingTime_ms: -1
SettlingTol_pct: 5.00
SettlingTol_g: 1.25
MaxMass_g: 31.19
MaxOvershoot_g: 6.19
MaxOvershoot_pct: 24.78
BridgingCount: 10
Status: OVERSHOOT
Valid: TRUE
StopReason: TARGET
=== TRIAL END ===
--------------------------------------------
r=reset | g=ulangi | c=parameter
